,store_name,address,tel,category,star,detail,visit_review,blog_review,image
1559,엄지점빵,대구 서구 서대구로 87 4층,0507-1349-0311,"판촉,기념품",4.5,"다양한 판촉물을 판매하고 있는 판촉물 사이트 엄지점빵 입니다.
합리적인 가격으로 고급스러운 선물을 구매하세요^^
전화문의, 문자문의, 카톡문의 환영입니다^^",39,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220503_17%2F1651554573516nnbp9_JPEG%2F%25BE%25F6%25C1%25F6%25C1%25A1%25BB%25A7_%25BF%25DC%25BA%25AE.jpg
1560,태영생막창 관음점,대구 북구 관음중앙로 132-1 1층,0507-1307-4424,"곱창,막창,양",4.68,"포장(초벌) 택배(생막창)
가능합니다. 평일 4시 택배업무 마감으로 3시 30분 전까지 주문해주셔야 우체국 택배로 당일발송 가능 합니다.
자세한 사항은 전화로 문의해 주세요^^",203,32,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_233%2F1587195939592q5Slv_JPEG%2FRuGbRTdw77xttSN-V9cCxvPc.jpg
1561,자금성,대구 달서구 학산로7길 84,053-637-2112,중식당,4.38,None,43,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16283500%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658069855314%26md%3DT2xo16XL4S5VcMRuWYUW%252Fw%252BzFKk%253D
1562,서브웨이 경북대북문점,대구 북구 대학로 87,053-951-7802,샌드위치,4.58,None,"2,240",58,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg
1563,None,None,None,None,None,None,None,None,None
1564,None,None,None,None,None,None,None,None,None
1565,BHC치킨 대구현풍점,"대구 달성군 현풍읍 테크노중앙대로 243 중리, 타임스퀘어 124,125호",053-617-9982,"치킨,닭강정",4.24,"맛있는 치킨, 깨끗한 치킨, 친절한 치킨 ! BHC 치킨입니다.

저희 BHC는 건강에 좋은 하이올레익 해바라기유를 사용하여 깨끗함과 신선함을 잃지 않고
고소함과 바삭한 식감을 베이스로한 다양한 치킨의 맛을 고객께 선사할 수 있도록 노력하고 있습니다.
Quality(품질), Cleanness(청결도), Service(서비스)를 유지하며 고객 만족을 위해 정성을 다 하겠습니다.

- BHC 치킨",90,7,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_300%2F1651023392796xVWaL_PNG%2F%25C4%25A1%25C6%25FE%25B4%25E7_%25B3%25D7%25C0%25CC%25B9%25F6_%25B0%25F8%25C5%25EB%25BA%25CE%25B0%25A1%25C1%25A4%25BA%25B8_%25C0%25CC%25B9%25CC%25C1%25F6.png
1566,None,None,None,None,None,None,None,None,None
1567,None,None,None,None,None,None,None,None,None
1568,None,None,None,None,None,None,None,None,None
1569,None,None,None,None,None,None,None,None,None
1570,None,None,None,None,None,None,None,None,None
1571,None,None,None,None,None,None,None,None,None
1572,삼거리식당,대구 남구 희망로 53,053-472-1135,한식,4.43,None,36,36,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_36%2F1562328206465NhCpr_JPEG%2FM_oIPJGQ1ekqjXd8yOB6fu6v.JPG.jpg
1573,None,None,None,None,None,None,None,None,None
1574,None,None,None,None,None,None,None,None,None
1575,None,None,None,None,None,None,None,None,None
1576,곱창이야기 대구장기동점,대구 달서구 장기로57길 21 1층,053-524-8292,"곱창,막창,양",4.63,국내산만을 취급하는 국내산 소곱창 전문점입니다.,260,191,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_63%2F1441009738616ftwTI_JPEG%2FSUBMIT_1364798845643_31806519.jpg
1577,None,None,None,None,None,None,None,None,None
1578,None,None,None,None,None,None,None,None,None
1579,None,None,None,None,None,None,None,None,None
1580,어썸빌,대구 동구 평화로 20-1,None,주택,None,None,None,1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200707_150%2F1594048703615C199a_JPEG%2F7KDpkoZaQo_k09dMsx1gvUgF.jpg
1581,명동칼국수,대구 서구 국채보상로76길 11,None,"칼국수,만두",4.38,None,57,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1793826139%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658069940342%26md%3DG7UWiAd5fGxO96fD56YXBTJPhFw%253D
1582,None,None,None,None,None,None,None,None,None
1583,붐,대구 수성구 노변공원로 27 (시지동),053-215-9119,"맥주,호프",None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1114055936%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658069948162%26md%3DoZkPqlq8KcAdxXKqJs1BuJ%252FIf0k%253D
1584,집밥풀하우스,대구 수성구 시지로 21-12,053-794-0043,"칼국수,만두",4.5,None,62,7,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200327_256%2F1585270931722O51pe_JPEG%2F7ejmDyEbA_PTv818gKVpCzEz.jpeg.jpg
1585,None,None,None,None,None,None,None,None,None
1586,None,None,None,None,None,None,None,None,None
1587,None,None,None,None,None,None,None,None,None
1588,지상낙원청둥오리가마구이,대구 달성군 옥포읍 옥포로 307,053-617-9292,오리요리,3.96,"유황황토가마구이, 유황왕소금구이, 유황오리불고기, 유황오리훈제
* (황토구이는 3시간 전에 예약바랍니다.)
닭복음탕, 토종닭백숙, 파전, 도토리묵, 촌두부
방갈로, 넓은 주차장, 차량 운행, 포장 가능, 예약 필수",83,14,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_148%2F15866211661296eDjf_JPEG%2FzWzxBXAozpuBlRg-4Kana5v5.jpg
1589,None,None,None,None,None,None,None,None,None
1590,토방구이,대구 동구 아양로 289,None,요리주점,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_266%2F1585721636772we5Yp_JPEG%2Fsakt9lHKi8tP7jWDKbDFPRlb.jpg
1591,701포차,대구 동구 아양로46길 77,None,포장마차,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181227_49%2F1545877776054veldL_JPEG%2F7FSdBWxZxHPaPX8H2oTgg8mR.jpg
1592,동피랑일번지,경남 통영시 덤바우길 23,None,한식,None,None,None,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA2MjRfMjEz%2FMDAxNDk4MjYzNzA3MTc1.3WDFHIH-jaxTno7sqruLCgbxsMGgX_q8tl1mpiRaSVog.XiKyMrzHChFlC4lEGhNeFP0t2OGqopiC38Ekx_Y7i0Eg.JPEG.avec_helen%2FIMG_2074.
1593,None,None,None,None,None,None,None,None,None
1594,None,None,None,None,None,None,None,None,None
1595,None,None,None,None,None,None,None,None,None
1596,None,None,None,None,None,None,None,None,None
1597,핸즈커피 효성점,대구 남구 효성중앙길 68,053-472-3476,카페,4.32,None,218,10,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200216_122%2F1581820112725eidNz_JPEG%2F9H9RIpBNWZEzDhws3K_DP4qV.jpg
1598,불로군불족발,대구 서구 통학로 65,0507-1303-8839,"족발,보쌈",4.29,"전국에 수십 곳의 분점이 운영되고 있는 족발 전문점 불로만 불족발의 분점입니다. 매운 양념에 버무려 직화로 구워내는 불족발과 불오리가 이 곳의 대표 메뉴인데요, 속을 달래기 위해 김 가루를 넣고 직접 뭉쳐서 먹는 주먹밥이나 계란찜을 곁들여 먹는 단골 손님이 많지요.",51,98,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160715_136%2F1468565209656RH0Op_PNG%2F176665557668482_0.png
1599,이화김밥,대구 북구 복현로 105,053-382-2050,종합분식,4.46,None,158,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MjJfMzkg%2FMDAxNjUwNTg2ODQxNjM3.XrnPaFbr-tP7deFSYBC1Z3sziwgJ2jEp4L_lix6cNyQg.5p_3-ltKW5R06dEWiXSVbGVqLL5M5uPXBxMVynkwzXgg.JPEG.yoohyunji612%2F%25B4%25EB%25B1%25B8_%25BA%25B9%25C7%25F6%25B5%25BF_%25BA%25B9%25C7%25F6%25C3%25CA%25B1%25B3%25B3%25D7%25B0%25C5%25B8%25AE_%25B8%25C0%25C1%25FD_%25C0%25CC%25C8%25AD%25B1%25E8%25B9%25E4_4.jpg
1600,인투 동성로점,대구 중구 동성로4길 95,053-421-3965,양식,4.6,"(스마트 스토어로 밀키트 제품도 구매가능합니다.
https://m.smartstore.naver.com/into-1992
인투 수성점도 오픈했으니 많은 관심 부탁드려요~^^)

1992년부터 지금까지 운영해 오고있는 지중해식 음식점입니다.
많은 가게가 생기고 사라져가고 또한 매장자체에서도 많은 메뉴가 생기고 변화해왔지만 고객님 한분 한분 맛있게 드시고 가셨으면하는 마음을 늘 생각하고 운영하고 있습니다. 
감사합니다.

today is good day!!","1,636",815,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200331_280%2F1585647237554HqQED_JPEG%2FNyP8_nxVvZI2lqf2a0gxYCep.jpeg.jpg
1601,None,None,None,None,None,None,None,None,None
1602,무상육회전문점 봉덕점,대구 남구 봉덕로1길 10,053-471-2055,"육류,고기요리",None,None,2,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200626_142%2F1593164057855BSwO7_JPEG%2FytRJjauwnXHK0X3ooh4ZKReF.jpg
1603,할리스 경북대북문점,대구 북구 대학로17길 3,053-951-9990,카페,4.59,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 ‘커피의 즐거움’입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",800,23,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg
1604,None,None,None,None,None,None,None,None,None
1605,압구정떡볶이,대구 중구 동성로 19-15,053-426-7140,떡볶이,4.48,None,354,108,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200624_40%2F1592965746354wylTk_JPEG%2FL-QzwI3kC-b35HRm6Ae2rXFo.jpg
1606,돈애오라지,대구 남구 양지로 153,None,카페,None,None,2,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200221_3%2F1582238024479lkpry_JPEG%2FyrVAaEGo_CDkH9-uALEswcLp.jpg
1607,None,None,None,None,None,None,None,None,None
1608,None,None,None,None,None,None,None,None,None
1609,None,None,None,None,None,None,None,None,None
1610,닭치삼,대구 동구 송라로 70,053-744-9232,닭요리,4.63,None,18,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191022_93%2F1571727623003QbtoD_JPEG%2FrM0qvG7xQGjASRw6mPg38pSU.jpg
1611,중국성반점,대구 동구 팔공로26길 58,053-984-0426,중식당,None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16002869%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658070064652%26md%3DyXrhvFFUZHB6e27IAGiNYODlFKc%253D
1612,토크인커피 현대백화점유플렉스대구점,대구 중구 달구벌대로 2077 현대백화점유플렉스대구점 B1,053-245-2958,카페,4.63,융드립 전문 카페 토크인커피는 현대백화점에 입점한 주빈커피 직영 매장입니다.,60,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160510_247%2F1462859670680XglNX_JPEG%2F176460548448404_0.jpeg
1613,None,None,None,None,None,None,None,None,None
1614,None,None,None,None,None,None,None,None,None
1615,세명칼국수,대구 중구 경상감영길 117-16,053-252-1989,"칼국수,만두",4.27,None,37,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_151%2F15487475952585PEEI_JPEG%2FaZDUIeRE3C2SiBpih9pU81Ea.JPG.jpg
1616,None,None,None,None,None,None,None,None,None
1617,None,None,None,None,None,None,None,None,None
1618,None,None,None,None,None,None,None,None,None
1619,None,None,None,None,None,None,None,None,None
1620,맥참숯불식육식당,대구 북구 유통단지로8길 70,053-382-9266,소고기구이,4.24,"저희 업소는 대구 축산농협에서 개발한 팔공 상강 한우와 팔공웰포크 만을 취급하고 있습니다.
팔공 상강 한우는 고급육 생산프로그램에 의하여 장기 비육 된 한우이며 엄격한 품질관리와 위생관리로 국립농산물 품질 관리원으로부터 품질인증을 획득했습니다.
단체 연회, 회식 손님들을 위한 넓은 방이 3층에 구비되어 있습니다.
어린이들을 위한 특별 메뉴(치즈돈가스, 스파게티, 그라탱)도 원하시면 4층의 레스토랑에 주문하여 드실 수 있습니다.
단체 손님이나 가족 모임 손님들께는 지하 노래방 한 시간 무료 티켓을 드립니다.",75,15,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_138%2F1440990390786thXVG_JPEG%2F11874304_0.jpg
1621,None,None,None,None,None,None,None,None,None
1622,None,None,None,None,None,None,None,None,None
1623,None,None,None,None,None,None,None,None,None
1624,None,None,None,None,None,None,None,None,None
1625,None,None,None,None,None,None,None,None,None
1626,치킨체험 테마파크 땅땅치킨랜드,대구 동구 팔공로 220-2 치킨체험테마파크 땅땅치킨랜드,053-721-7599,"관람,체험",None,"대한민국 최초의 치킨체험 테마파크 땅땅치킨랜드 !! 보고 먹고 즐기는 복합문화공간
365일 공연과 치킨이 함께하는 축제의 현장 ! 땅땅치킨랜드로 여러분을 초대합니다",13,139,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_251%2F1641536981322hf3JO_JPEG%2F%25B8%25AE%25C7%25C3%25B7%25BF_%25BE%25D5%25B8%25E9_1.jpg
1627,None,None,None,None,None,None,None,None,None
1628,네네치킨 성당점,대구 달서구 감삼남길 171 1층,050-4570-3212,"치킨,닭강정",4.53,None,61,16,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190425_151%2F1556184261736O5mfa_JPEG%2F5Ih-scjfAd7mMnMZW5Xno7-w.jpg
1629,남산분식,대구 중구 남산로13길 9,053-423-0911,종합분식,4.4,None,42,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MThfNDgg%2FMDAxNjU1NTU5NTYyMDM4.akmZWhaVES6ItGmorVRqLsof-paDQFPScWQXNcnzArEg.u1_dFLs8962ZSVKFhjOvDia_dU0U5ODOdtnjDayO7zAg.JPEG.psjjoayo%2F20220618_120530.jpg
1630,None,None,None,None,None,None,None,None,None
1631,페리카나 대구서문점,대구 서구 국채보상로76길 47,053-257-7235,"치킨,닭강정",None,"일부 메뉴를 취급하지 않는 가맹점이 있을 수 있습니다.
공정거래법 시행으로 가맹점마다 가격차이가 있을 수 있습니다.",9,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220712_193%2F16576050671592eE6x_JPEG%2F2022_%25B9%25DD%25B9%25DD%25C4%25A1%25C5%25B2_400_X_400.jpg
1632,None,None,None,None,None,None,None,None,None
1633,초원노래방,대구 서구 서대구로 370,None,노래방,None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1819888041%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658070153311%26md%3DKAgpyIxVa4EFKWcm4rqPzEHlV2U%253D
1634,None,None,None,None,None,None,None,None,None
1635,None,None,None,None,None,None,None,None,None
1636,None,None,None,None,None,None,None,None,None
1637,강경맛젓갈,대구 동구 팔공로28길 7 1층,None,반찬가게,None,None,10,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1536144188%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658070168905%26md%3DcDy7KFth3tqB%252BKVQso0VFoVVqg0%253D
1638,None,None,None,None,None,None,None,None,None
1639,None,None,None,None,None,None,None,None,None
1640,None,None,None,None,None,None,None,None,None
1641,더마차,대구 달서구 이곡서로 21 1층,0507-1324-5460,한식,4.35,None,47,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200211_65%2F15814208844606f8CC_JPEG%2F9UJhbJdKLn6c8Va1uavA0ErR.jpg
1642,None,None,None,None,None,None,None,None,None
1643,None,None,None,None,None,None,None,None,None
1644,커피와만남,대구 동구 팔공로26길 9-2,070-8816-2650,카페,4.44,None,175,10,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190930_109%2F1569844195807Ekdys_JPEG%2F8Z1xvGULd1jeQVMYt1HwIK_E.jpg
1645,None,None,None,None,None,None,None,None,None
1646,딸기,대구 달서구 달구벌대로251안길 28,053-581-8030,요리주점,None,None,2,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F20039561%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658070205049%26md%3Df0DVPYEjS0HsF7lGK6xIG75Us9I%253D
1647,None,None,None,None,None,None,None,None,None
1648,None,None,None,None,None,None,None,None,None
1649,피자나라치킨공주 대구각산점,대구 동구 반야월북로27길 9 1층,053-963-9250,피자,None,"전국 약500개의 가맹점, 20년 전통의 피자나라치킨공주 입니다.
* 가격이 저렴하다고 음식의 퀄리티가 절대 저렴하지 않습니다

~전 메뉴 콜라 제공 ~
* M 단품,세트 - 500ml , L 단품,세트 - 1.25L 콜라 제공

~ 위생 관리 철저 ~

* 본사의 지속적인 관리 및 눈에 보이지 않는 곳까지 깔끔하게!

~ 좋은 재료들만 선별하여 깨끗하고 맛있는 음식 ~

* 100%국내산 냉장닭, 100%모짜렐라 자연치즈

* 48시간 냉장숙성을 통한 수타피자, 20년 전통의 황금레시피

※ 가족들에게 제공한다는 마음으로 항상 최고의 음식, 신속하게 배달 해드릴 것을 약속 드립니다 ※

※ 찾아주신 고객 여러분들께 다시 한번 감사의 말씀 드립니다※",17,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_177%2F1652774958679wb8T8_PNG%2Flogo.png
1650,행복국밥,대구 동구 동부로16길 17,0507-1487-2243,국밥,4.48,"돼지뼈와 소뼈를 직접고와 만드는 돼지국밥과 국내산 생뼈로 만드는 뼈다귀해장국이 주 메뉴이며, 그외 로컬 맛집 입니다.
회식장소로도 이용을 많이하는 곳으로 저렴한 가격으로 최상의 맛을 자랑합니다.",45,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_200%2F1593405603563hXxC1_JPEG%2FMOfzDuS3Bse3PIqosJJD9hqj.jpg
