,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
15531,돈사촌 본점,제주 제주시 서사로 7,064-722-9285,돼지고기구이,4.5,"안녕하십니까! 저희 돈사촌은 생 근고기 전문점입니다. 
남녀노소, 나이 불문 누구나 만족할 수 있는 편안한 분위기로 저희 돈사촌은 모든 고객에게 항상 최고의 서비스와 맛을 선사해 드립니다. 
더불어 저렴한 가격과 품질보증, 최상의 재료를 사용하여 찾아주시는 모든 분께 인정받고 있습니다. 
항상 성실함과 친절함을 중요시하며 찾아주신 고객마다 만족을 드리려고 노력하는 저희 매장에서 최고의 서비스와 맛을 만나보시기 바랍니다. 고객 한 분 한 분이 최고의 만족을 느낄 수 있도록 항상 노력하겠습니다. 많은 방문 부탁합니다.",606,1164,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200706_149%2F1594026443472421oJ_JPEG%2FuLueW6S1MIjDy4vV56YfT70v.jpg,1770
2930,이어돈가 제주협재점,제주 제주시 한림읍 한림로 400-2 1층 이어돈가,0507-1341-2031,돼지고기구이,4.7,"이어돈가는 직접 고기를 선별, 숙성하여 제공합니다.

 NAVER / DAUM / GOOGLE 흑돼지 카테고리 평점 1위 
 매일새벽 신선한 야채를 직접 선별
 시아버님께서 직접 만든 감귤소주 

 고객의 말에 귀 기울이는 이어돈가 
 인스타그램 이벤트 진행중 / 많은 참여 부탁드려요

ieodonga7 인스타그램",624,1161,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210527_65%2F1622076960732nIxDp_JPEG%2FpfwhuujAjGFZJAYmarwxBgS3.jpg,1785
1239,뱃도새기흑돼지 서귀포점,제주 서귀포시 일주동로 8503,0507-1429-8866,돼지고기구이,4.62,"* 네이버 예약 꼭 부탁드려요.
저녁 영업시간에는 다소 웨이팅이 있을 수 있습니다.

뱃도새기는
 제주도 프리미엄 흑돼지(오겹살,목살)와 당일 신선하게 작업한 해산물을 합리적인 가격으로 동시에 맛 볼수 있는 식당입니다.

 넓은 주차장과 유아용 식탁의자 및 수저포크가 준비되어있으며, 점심 영업 상황에 따라 브레이크타임이 유동적입니다.

예약 및 기타 문의는 가게로 문의 주시면 감사하겠습니다.

영업시간 : 12:00~22:00
가게주소 : 제주특별자치도 서귀포시 일주동로 8503
예약 및 기타문의 : 064.763.8866",323,1160,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_280%2F1655974232054SPUr6_PNG%2F%25C1%25A6%25B8%25F1%25C0%25BB_%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001_%25283%2529.png,1483
18340,제주순메밀막국수,제주 서귀포시 안덕면 녹차분재로 60,064-792-0600,막국수,4.53,안녕하세요 100%제주 순메밀만 사용하는 제주순메밀막국수 입니다.,1992,1159,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210409_285%2F1617965564225tlMXO_JPEG%2FwWJx7y9YvDsNfMzVJdZ71ap6.JPG.jpg,3151
14076,제주순풍해장국 본점,제주 제주시 진군남4길 7-8,064-748-9944,한식,4.69,"※2022년 KCIA 한국소비자산업평가 '딜리버리푸드' 1위 수상

제주공항근처 맛집 으로 유명한 제주순풍 입니다.
제주시 노형동에 맛집으로 제주공항에서 10분거리에 있습니다.
한라수목원 근처 맛집으로 한라수목원은 5분거리에 있습니다.
제주시 해장국, 제주순풍 정식 1만원, 제주산 갈치조림, 고등어조림등이 있으며,
어린아이들도 먹을 수 있는 어린이 해장국과 어린이놀이방이 준비되어있습니다.",2742,1155,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191008_98%2F1570462436228wUrbf_JPEG%2F_Dcupo1MKokZXkyWdHh-P4Xj.JPG.jpg,3897
3526,성산 고등어쌈밥 김치찜,제주 서귀포시 성산읍 섭지코지로25번길 122-5 해물마을,0507-1427-4944,쌈밥,0,"조림경력 50년동안 쭉 고등어조림만 장사해오신 어머님께 전수를 받아 20년동안 조림을 어머님께 배우면서 장사를하고 있습니다.
고등어선별부터 직접 성산수협에 가서 구매를 하여 엄선되고 신선한 재료들로 음식을 조리하여 손님밥상에 올리고 있습니다.",1711,1155,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210830_93%2F1630292770103hF3OL_JPEG%2FgnxYV-Ae68JyVOmiMU11v1BK.JPG.jpg,2866
6475,월정리 가름물,제주 제주시 구좌읍 해맞이해안로 442,064-782-5780,"육류,고기요리",4.53,"제주 월정리해변 바로 앞에 위치한 가름물흑돼지는 제주흑돼지만을 사용합니다.
가름물흑돼지의 점심특선 메뉴로 제주산 해물짬뽕 과 흑돼지짜장면 등 
제주의 맛을 남녀노소 어른들과 아이들까지 함께 즐길 수 있는곳입니다^^*",501,1155,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190812_140%2F1565559831983ksxRX_JPEG%2FOtxku1bPZnq_jTc4UCqB2Cy3.jpg,1656
6379,휴일로,제주 서귀포시 안덕면 난드르로 49-65,010-7577-4965,"카페,디저트",4.46,"-연중무휴
-09:00 -20:30(last order 20:00)
-반려동물은 야외만 가능합니다 (목줄,배변봉투 지참)",2273,1148,"디저트 맛집, 분위기 있는, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_287%2F1652799458094oVnsI_JPEG%2F%25C8%25DE%25C0%25CF%25B7%25CE_%25285%2529.jpg,3421
12927,물꼬해녀의집,제주 제주시 우도면 우도해안길 496,064-784-7331,한식,4.64,"안녕하세요. 가족, 연인과 함께 여행하기 좋은 
우도 '물꼬해녀의집' 입니다.

우도 물꼬해녀의집에서만 특별히 느낄 수 있는
해녀가 직접 잡은 해산물 요리를 드실 수 있습니다.
특히 칼국수의 면은 톳을 갈아 직접 면을
반죽하고 뽑고 있어 더욱 맛있습니다.
또한 육수는 매일 아침 해산물로 푹 우려내어
칼칼한 국물 또한 일품이지요.
맵기 조절도 가능하여
아이들과 함께 식사 하실 수 있습니다.

아침 8시부터 저녁 7시까지 열려있는 곳이오니 
아침식사도 가능합니다.
많은 문의, 예약 주세요. (단체식사 가능합니다.)",1093,1145,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_95%2F1446629384249eURXw_JPEG%2F167054585962105_8.jpg,2238
2951,연돈가,제주 제주시 애월읍 평화로 2346,064-712-0111,돼지고기구이,4.72,"픽업 무료서비스(사전 예약 협의 필수이며 거리.인원.피크타임 웨이팅시 제한있음), KBS방송에 나온 바로 그집(KBS 사장님귀는 당나귀귀 73회 방영),
그릴링 경력자들로 구성된 팀으로 흑돼지고기 최고등급 생고기만 취급선별에서
완벽한 손질에 맛있게 연탄불에 굽는 기술까지
정말 맛과 신선도에 서비스까지 최고임을 자부합니다.
연탄기본 초벌시간 약 15분
연탄구이 웰던 주문시 약 20분 소요되오니
사전 주문하시면 편리합니다",786,1144,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200114_30%2F1578995570667przPA_JPEG%2F1KsWAubE4ptnnXlPUekbxMVx.jpg,1930
7648,아날로그감귤밭,제주 제주시 해안마을8길 46,010-4953-0846,과실재배,4.26,제주의 대표여름과일 유기농 하귤을 맛도 보고 직접 청을 담아보는 원데이 클래스,182,1144,이색체험,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220515_60%2F1652591351075xtj02_JPEG%2Fimage.jpg,1326
10589,꺼멍도새기,제주 제주시 동문로4길 9 동문공설시장,064-757-7057,한식,4.25,"제주 동문시장 내에 위치한 꺼멍도새기 입니다.
제주 갈치조림, 성게보말미역국, 전복해물뚝배기, 통갈치구이, 흑돼지주물럭 등 다양한 제주 향토음식을 전문으로 운영하며 제주지역분들이 먼저 추천하는 맛집입니다. 동문시장 내에 위치하여 접근성이 좋고 주차장을 편리하게 이용하실 수 있습니다^^ 동문시장 구경하시고 맛있는 꺼멍도새기를 찾아주세요~


방송정보 
tvn 놀라운 토요일 방영
sbs 이상준의 무조건간다 방영",638,1139,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200608_241%2F1591619291040UCeYL_JPEG%2F2m7kXzZeJH10jsifLRe8mEVu.jpg,1777
15302,제주도 성산일출봉 게스트하우스 파티 코시롱,제주 서귀포시 성산읍 성산중앙로37번길 1,010-5595-0718,게스트하우스,4.76,"☆코로나19로 인해 잠시 휴업합니다 ☆


* 객실비 할인 이벤트 해요~
2인실 5만원, 4인실 19,000원, 6,8인실 15,000원 이예요^^ 

바베큐파티 비용 20,000원입니다. 여성분 BBQ파티 10%할인
남성분들은 아쉽지만, 그대신 서비스 팍팍!!
숙박당일 오후에 파티신청 문자 보내드리니 신청하시면 되요^^

*코시롱 특별 조식 - 제주전복죽 
(여행에 지친 몸!! 술에 쩌든 몸!! 특별한 조식먹고 건강해지세요)

청춘 남녀가 모여 웃고 떠들고 신나게 즐기는 시간!!
성산일출봉 핫플!! 코시롱게스트하우스 파티에서 
우리들만의 특별한 핵인싸 파티 추억을 만들어요~

성산일출봉 정류장 바로 앞!! 성산일출봉 도보 5분!!
우도-성산항/광치기해변/섭지코지/아쿠아플라넷/유채꽃밭/비자림 차량5~ 10분내 거리

삼성에스원경비협력업체 / 성산경찰서 1분거리/ 코시롱 주변 CCTV 풀가동
 
개별욕실, 샴푸/바디워시/치약/드라이기 구비, 수건제공/",4036,1138,신나는,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180228_253%2F1519784957233Acjn7_JPEG%2F3WaDlvCgacn9NzWOK7OWCkM9.jpg,5174
17148,스타벅스 제주용담DT점,제주 제주시 서해안로 380,1522-3232,카페,4.47,"1.주차가능, 2.주차장위치- 매장전면,후면 주차가능, 3.주차가능대수- (장애인1대포함) 20대이상 4.주차조건-무료",5626,1133,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,6759
4640,유탑유블레스호텔제주,제주 제주시 조천읍 조함해안로 502,0507-1425-9307,4성급,4.34,"제주에서 가장 아름다운 에메랄드빛 바다를 품은 함덕 서우봉해변에 있는 유탑유블레스호텔입니다

제주에서 가장 아름다운 에메랄드빛 바다를 품은 함덕 서우봉해변에 자리하고 있으며,총 290실의 객실, 4개소의 연회장 및 레스토랑과 각종 부대영업장을 갖추고 안락한 시설과 최고의 서비스로고객들과 추억을 같이하고 있는 유탑유블레스호텔입니다. 친환경 우수 자재를 사용한 감각적이고 안락한 분위기의 객실로 구성되어 있으며, 호텔 9층에 위치한스카이라운지 쉼터에서는 탁트인 해변조망과 함께 자쿠지에서의 편안한 시간을 즐기실 수 있고,탁구장&키즈룸과 24시간 운영되는 비지니스센터를 갖추고 있습니다.",1465,1133,"분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170530_288%2F1496143146607l8iyl_JPEG%2F186480604921205_6.jpeg,2598
14947,이금돈지,제주 제주시 노연로 143,0507-1481-8889,"해물,생선요리",4.44,"안녕하세요, 제주의 깊은 정취와 함께 정갈하고 신선한 맛을 즐기실 수 있는 곳 e금돈지를 방문해 주셔서 감사합니다. 저희 식당은 다년간 많은 분이 방문하셔서 그 맛과 별미를 사랑해주신 제주의 향토 음식 전문점으로 전통적인 조리기법과 신선한 제주의 음식재료가 어우러져 그 맛이 특별합니다.
언제나 고객님 한 분 한 분을 가족처럼 여기며, 좋은 음식과 친절한 서비스로 정성을 다하겠습니다.
감사합니다.",671,1132,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_66%2F1579499853838OkSyn_JPEG%2FFyPo99MgJhaXgoUBvwBDyeB1.JPG.jpg,1803
18454,영실국수 서귀포중문본점,제주 서귀포시 일주서로 470,0507-1467-8370,국수,4.16,"서귀포 중문 하원동에 위치한 제주도 고기국수의 대표주자. 영실국수.

좌석수 : 100석
주차대수 : 30대

단체석, 주차

돼지사골을 푹 고아 만든 구수한 육수와 엄선된 밀로 만든 생면을 사용한 고기국수 맛보러 오세요 :)",864,1127,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20220708_229%2F1657270413568IerRK_JPEG%2F70dd4d86-fe9b-11ec-9d93-d4f5ef590144_03.jpg,1991
16719,제주월령리선인장군락,제주 제주시 한림읍 월령리 359-4,None,기념물,0, 서쪽 해안가를 따라 계속 이동하다보면 독특한 마을을 볼 수 있다. 해안을 따라 높게 세워진 풍력발전기와 바위틈과 마을 속 곳곳에 자리잡고있는 일명 '손바닥 선인장'을 쉽게 찾아볼수 있다. 월령리 자생종 선인장으로 손바닥과 비슷하다고 해서 붙여진 이름인데 여름이 되면 까만 현무암 사이로 노란 꽃과 자색 열매를 맺은 선인장이 장관을 이룬다.바다 한가운데엔 커다란 풍력발전기가 돌아가는 모습을 볼 수 있는데 남녀노소 모두 이 모습을 넋을 놓고 바라보게 된다. 큰 기계가 바람에 의해 움직이는 모습이 호기심을 자아낸다. 커다란 풍력발전기와 까만 돌틈 사이로 자란 선인장은 호기심으로 발걸음을 멈추게 하고 이국적인 분위기가 또한번 사람을 매료시킨다. 군락지와 해안 사이 작은 산책로에선 바다의 짠내음과 선인장의 신선한 향기를 맡으며 여유를 즐길수 있는데 천연기념물로 지정되어 인위적이지 않고 자연 그대로를 느낄 수 있다. ,2,1120,기분 전환,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200229_179%2F1582909562808cuQsu_JPEG%2F7VxQDxc3jTY8biHzZYO2ZWlz.jpg,1122
8428,상춘재,제주 제주시 조천읍 선진길 26,064-725-1557,"해물,생선요리",4.54,"2010년부터 영업을 시작한 상춘재는 항상 봄처럼이라는 뜻으로, 청와대의 귀빈들을 위한 식사대접 건물인 상춘재의 이름을 따왓다. 주방장님운 30년경력의 쉐프로, 총 3분의 대통령을 모셧으며 제철재료를 이용한 비빔밥과 돌솥밥들이 일품이다.",1829,1118,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220712_40%2F1657596799362qBxS3_JPEG%2Fimage.jpg,2947
15276,산포식당 성산점,제주 서귀포시 성산읍 서성일로 1134,0507-1360-9217,향토음식,4.6,"산포식당은 삶의 질을 향상시키며 먹거리 문화를 한 단계 업그레이드 시키는데 노력하겠습니다.
자연이 주는 순수함 그리고 편안함을 그대로 여러분께 행복한 맛의 이야기를 만들어가겠습니다. 
고객 여러분께 친절한 미소를 잃지 않는 저희 산포식당이 될 것을 약속 드립니다.
고객님 가정의 평화와 사랑이 넘치길 기원하겠습니다. 감사합니다.

새벽마다 직접 경매 입찰을 통해 제주산 생물갈치만을 가지고와서 음식을 만들고 있습니다. 
제주산 생물왕갈치를 드시고 싶으신분은 찾아오세요!!

저녁 7시 이후 방문 예정이신 고객님들께서는 미리 예약을 통해서만 이용이 가능하므로 참고부탁드립니다~",612,1117,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201021_9%2F1603278706880wvobz_JPEG%2FsYM4z__C4TQHqXFHRYNO9cXr.JPG.jpg,1729
