,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
3190,황장군돼지국밥그리고족발,부산 해운대구 양운로80번길 22,051-704-0988,국밥,4.32,None,338,31,369,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190707_133%2F1562427013323TlFBe_JPEG%2FXHjmS4HfbsTvkvgydmA88Gm7.jpg
3659,이디야커피 부산광안역점,부산 수영구 수영로588번길 7,051-754-0557,카페,4.66,"insta : ediyagw (매장 운영, 그라인더 분해청소, 제빙기분해청소를 확인해주세요)",361,7,368,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg
2848,더카페반디나무,부산 부산진구 거제천로40번길 23,None,카페,4.47,None,360,8,368,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200207_19%2F1581051708394ak9eh_JPEG%2FfgyBMoJcEQh5IBbjHDRUf8Au.jpg
17,파파존스 광안점,부산 수영구 수영로 532 부성빌딩,051-755-8082,피자,4.5,"파파존스는 미국 3대 대표 피자브랜드이며 더 좋은 재료, 더 맛있는 피자를 기업 이념으로 삼고, 고객들에게 가장 맛있고 뛰어난 품질의 피자를 제공하는 것에 최고의 가치를 두고 있습니다. (미국 고객 만족도 19년간 17회 1위 달성,2020년도 기준)",353,14,367,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_29%2F164618552231640tcj_JPEG%2F%25C6%25C4%25C6%25C4%25C1%25B8%25BD%25BA-%25BD%25C5%25B7%25CE%25B0%25ED.jpg
3939,본죽&비빔밥cafe 동래점,부산 동래구 충렬대로 211,051-555-6477,죽,4.51,None,357,8,365,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_291%2F1656371086356apAAw_JPEG%2F2206_%25BB%25EF%25BB%25F6%25C0%25E5_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg
4808,맛있는고기에솜씨를더하다 주례점,부산 사상구 주례로10번길 106 동주시장,051-322-2990,"육류,고기요리",4.44,None,346,18,364,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MjNfMjM5%2FMDAxNjUwNjg2NDE5OTE0.o7FNUrs1OtOFlT9lCg3dkPrsdQsgaXJGuOo_Z1rNrCgg.s9i8vuD9uNdd0WvjWMZLhJzmeIK9cp6JhpHKJ-rjipgg.JPEG.msnanda608%2FIMG_2322.jpg
838,베리노제과점,부산 사상구 사상로 483-1,051-302-1792,베이커리,4.32,None,364,0,364,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16815377%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658304889792%26md%3D1dWa%252Blj9B1M8LmpfRgetKVQFb6Y%253D
3977,숲속북카페,부산 부산진구 시민공원로 73 숲속북카페,051-807-3952,북카페,4.43,"부산시민의 별장 부산시민공원 안에 위치한, 내 영혼의 양식과 내몸의 양식을 같이 채울 수 있는 숲속 북카페입니다.",297,66,363,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_157%2F1639641772112twSpp_JPEG%2FBD658EC2-0D6B-4EF2-B0E8-7892EE8BC3CB.jpeg
2923,진송추어탕 법원점,부산 연제구 법원로32번길 9 고려빌딩,051-505-5051,추어탕,4.34,None,342,21,363,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_244%2F15488467191821OVBx_JPEG%2FhGboVMq36DaqK9-2efXPCjir.jpg
3058,텐이몽,부산 동구 자성로133번길 10 1층,051-636-8009,중식당,4.2,None,292,71,363,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201228_244%2F1609126152806oahAl_JPEG%2FYp4I3iGdOli9J_bHE6Osv7E5.jpg
1021,중남해,부산 남구 용소로 42 필통노래연습장,051-626-5792,양꼬치,4.59,"''마라훠궈 마라탕''이 단순히 맵고 얼얼한 맛이 아닌
깊이가 있고 누구나 접할수 있도록 만들었습니다.
3~4명이 드셔도 적당할 만큼 가성비와 맛의 깊이를
더 하였습니다.
양꼬치는 10개월 미만의 어린양의 갈비 한판을 직접
손 으로 가공하여 다른 양꼬치와 비교 불가 입니다.
직접 빚은 중국식 손 만두와 한국인이 좋아하는 중국
요리를 선별하여 제 가족이 먹는다는 마음으로 만들었습니다.
''오너 쉐프''들이 많이 찾는 중남해 최선을 다 하겠습니다",147,212,359,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210810_156%2F1628584631581Os9E4_JPEG%2FIgSFkYQF24QfI1kPb2YHk86m.jpg
4845,부산24시순대돼지국밥,부산 수영구 수영로 728,051-753-2210,한식,4.27,None,333,25,358,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190406_128%2F1554559400833kGXfL_JPEG%2F8Wivd00ztC2wwd4JUGcBIkFQ.jpg
3702,청기와,부산 기장군 철마면 중리1길 15-9 1층,051-721-9192,"육류,고기요리",4.19,None,261,97,358,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160823_223%2F1471886317030us55E_JPEG%2F176773424854173_0.jpeg
4130,백스비어 남포점,부산 중구 광복로 13-1,051-253-8311,"맥주,호프",4.4,17:00~05:00 주차불가,272,84,356,"든든한, 신나는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220509_47%2F1652084765247Yf2oE_JPEG%2F%25B4%25EB%25C7%25A5%25B4%25D4%25C0%25CC%25B9%25CC%25C1%25F62.jpg
1693,노는바다,부산 수영구 황령대로481번길 39 1층,051-992-3838,이자카야,4.52,고노와다가 맛있는 노는바다 입니다. 모든 재료의 소스는 직접 만들어서 요리합니다. 노는바다를 모방하는 유사품에 유의하세요^^,203,150,353,"든든한, 신나는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191008_284%2F15704820650456E89B_JPEG%2F2VMizh8qQoY2EVoM3ETEnW5_.jpeg.jpg
1194,이삭토스트 부산안락점,부산 동래구 안락로125번가길 26,051-523-7055,토스트,4.48,이삭토스트 부산 안락점,351,2,353,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200328_299%2F1585375684357rEmaq_JPEG%2FRVJL03cQntws-WiIx_ta_Iip.jpg
3358,청동숯불갈비,부산 영도구 태종로 347-1,051-417-6980,한식,4.49,None,276,75,351,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA1MDZfOTUg%2FMDAxNjUxODE3OTQ0MzE5.EuPzGlTvzT6aSiohpnGQsDEujdUg4bYn5aCazaCZzzkg.k8t5Io0cE8M2WqYhCqfbCWVG042CtfD0K8MaklZuukQg.JPEG.msjush%2FIMG_8546.jpg
