,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
14806,엄마손김밥,대전 유성구 반석로 7 애니빌프라자 106호,042-826-0099,김밥,4.49,None,980,17,997,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_37%2F1441075435939cAPga_JPEG%2F166275517045866_0.jpeg
853,의정부아우네부대찌개,대전 중구 목중로 39,042-254-3648,"찌개,전골",4.37,None,878,119,997,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200110_100%2F1578641781672wxBvr_JPEG%2Fp7aTSinzEVFY5YjADziP2NHP.jpg
15572,청주해장국 유성본점,대전 유성구 온천로 63,042-822-0050,해장국,4.26,"1937년에 청주에서 시작하여 대전으로 이전한 후, 60여년 동안 전통 해장국의 맛을 이어온 '청주해장국'의 유성본점입니다. 천연과즙을 넣어 숙성시킨 양념과 한우 사골 육수를 사용하여 요리하지요. 육수와 시래기, 우거지, 파, 다진마늘 등을 넣어 끓인 쇠고기해장국이 대표적인 메뉴인데요. 콩나물, 올갱이, 황태, 숨두부 등 다양한 종류의 해장국을 맛볼 수 있습니다.",841,150,991,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fpost.phinf.naver.net%2FMjAxNzA4MDVfMTg0%2FMDAxNTAxODk3NjEzNzI2.BM5g1gHrFRSnNe8YGio78M14_WnY0QAGPZ587SQPzNUg.bCQBezszzIoeBMUt_VDeU7iJzWLd6VflcLBHgKSnQH0g.JPEG%2FIKOxMSeUI0NryTIxX5FF7hgWUS8A.jpg
15790,오가네대구왕뽈떼기 본점,대전 서구 갈마로 36,042-526-3007,"해물,생선요리",4.44,None,910,80,990,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA4MjBfMjAy%2FMDAxNTM0NzM4ODE0NTA3.bZWRJKeRkyCwTNjjwV1rlUhwV7n8ebQfZGAePR1_GeQg.hdgM-2r6Hu_PFHMGsF8qHg8pN6UQ11CrZe-wgOzaeq4g.JPEG.abc0712a%2F%25B4%25EB%25C0%25FC_%25B0%25A5%25B8%25B6%25B5%25BF_%25BF%25C0%25B0%25A1%25B3%25D7%25B4%25EB%25B1%25B8%25BB%25CA%25C2%25F2_%25B8%25C5%25C4%25DE%25C7%25CF%25B4%25CF_%25B8%25C0%25C0%25D6%25B3%25D7__%25282%2529.jpg
5362,마르디,대전 유성구 원신흥남로42번길 12-20,0507-1377-9604,브런치,4.5,"유성구 원신흥동 에그베네딕트, 파스타, 리조또, 함박스테이크, 레그로스트치킨커리, 샐러드 및 커피, 에이드, 양식 맛집",553,432,985,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190312_57%2F1552377346214s9oJA_JPEG%2FH-yldkqqJAGLTqU1AyC2cEip.jpeg.jpg
1924,모로미 둔산점,대전 서구 둔산남로 104 가야빌딩 2층 모로미,0507-1458-8337,이자카야,4.53,"1) 네이버 예약시 웰컴드링크로 미니 유자하이볼을 1인당 한잔씩 제공해 드립니다.
단체손님께서는 특이사항 및 선주문시 미리 연락주시면 보다 빠른 서비스를 받으 실 수 있습니다.
메뉴 선 주문을 간략하게 해주시면 더욱 더 편안한 자리가 되도록 최선을 다하겠습니다.

2) 모로미 둔산점 특징
단독 프라이빗 공간,
가성비 좋은 코스메뉴,
사케 프로모션.
시그니쳐 메뉴 계절모둠 사시미와 스키야키를 맛보실 수 있습니다.

(주)여유와 즐거움에서는..
갓포모로미 도산공원점, 청담동 마코토, 홍대 모로미, 대전 모로미둔산을 직영하는 외식전문기업입니다.
프랜차이즈사업으로 정통 일본식 이자카야모로미, 야끼도리전문 모로미쿠시, 선술집모로미식당 100개이상의 지점을 운영하는 외식전문 기업입니다.",493,491,984,"데이트, 분위기 있는, 든든한, 신나는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200306_90%2F1583427256552F0Bw7_JPEG%2F_Gm_KdfahJNO1HVMkxQ5yV-O.jpg
11756,데코르,대전 유성구 노은동로240번길 61 1동 데코르 지족점,0507-1348-6907,베이커리,4.44,"데코르 지족점은 데코르 본점매장입니다

데코르는 유로피언 베이크 도넛 & 데니쉬 페이스트리 & 케이크 전문 디저트 카페입니다.
엄선한 재료(최고등급 파티쉐밀가루, 프랑스산유지버터, 덴마크 초콜릿)으로 새벽 6시부터 정성스레 빵을 구워 준비합니다. 
구운 방식의 베이크도넛은 부드러운 케이크 식감의 도넛으로 커피와 부드럽게 조화를 이룹니다.
선물도 정성스럽게 포장해드려 가족, 친구, 지인들에게 선물하기도 좋게 만들었습니다.
카페에서 제공되는 커피는 스페셜티등급의 커피(상위 10%등급의 커피)로 깊은 풍미와 향긋한 향미를 가지고 있어 디저트와 너무나도 잘어울립니다.
매장(042.823.6907)으로 직접 단체를 예약해주시면 정성스럽게 만들어서 배송해드립니다.",847,133,980,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200306_90%2F1583427256552F0Bw7_JPEG%2F_Gm_KdfahJNO1HVMkxQ5yV-O.jpg
518,조마루감자탕 대전성남점,대전 동구 동서대로 1618 비전빌딩,042-633-3393,감자탕,4.24,None,930,50,980,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_199%2F1441034541160uxGNO_GIF%2F11761948_0.g
12372,밀밭칼국수 본점,대전 중구 보문산로 147-18,042-586-9654,"칼국수,만두",4.3,None,879,99,978,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA2MjNfMTU1%2FMDAxNTYxMjU5NjgyNjI2.akjvmj-ILICwem05sZCnqeG6x3H39owk8dvHE6cSD2Ug.aw-BAiIwf0U_BKQW5zi_Vtt-r01r_hLN4mys8XEtnxYg.JPEG.rhdwldmsdms%2FIMG_0954.jpg
8867,황금코다리 대전수통골점,대전 유성구 동서대로189번길 27,042-825-5635,"해물,생선요리",4.33,"맛과 즐거움을 담는 코다리조림 맛집 황금코다리!
막걸리무료, 셀프바, 황금다방, 대형주차장완비!

■ 방송현황
MBC저녁일일드라마<찬란한내인생>제작지원
MBC<전지적참견시점>128회 방영 (20.10.31)
MBC신년특집<스타의 친구와 함께 부르는송>방영 (21.01.01)
KBS2TV<트롯전국체전>방영(21.02.06)
KBS2TV <사장님귀는당나귀귀>방영(21.03.07)

■ 수상내역
2018 신뢰도우수브랜드 대상수상 (머니투데이)
2019 고객만족우수브랜드 대상수상 (머니투데이)
2019 대한민국 소비자만족도 1 위 (조선일보)
2019 한국브랜드선호도 1 위 (한경비즈니스)
2021 대한민국우수브랜드대상 수상 (한경비즈니스)
2021 대한민국신뢰도우수브랜드 수상 (머니투데이)
2021 대한민국 브랜드파워 1위 (한국프리미엄브랜드진흥원)",917,57,974,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181227_13%2F1545886951658766Lx_JPEG%2FjwPKdNfhy8FKIbPH6sYQQjGI.jpg
2072,리코타코,대전 유성구 대학로163번길 37,042-823-7234,"멕시코,남미음식",4.44,쉐프가 직접만든 궁동 맛집 멕시코요리 전문점 리코타고 입니다.,638,334,972,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160104_16%2F1451885884531PcknV_JPEG%2F167178567448169_0.jpeg
2040,오씨칼국수,대전 동구 중앙로204번길 75 갑을회관,042-255-0850,"칼국수,만두",4.4,"해산물과 약재를 넣은 건강식 칼국수를 맛볼 수 있다. 14가지 해산물과 약재를 28시간 이상 우려내서 만든 육수를 사용하여 시원하며, 바지락과 물총 조개가 어우러진 맛이 일품이다. 멸치 다시마를 14시간 우려낸 육수에 현지 직송의 조개를 사용하여 만든 동죽 손칼국수가 대표 메뉴이다. 묵은지를 갈아넣은 묵은지 수제비, 수육과 두부 두루치기 등의 술안주도 준비되어 있다. 또한 식당 내부는 금연 구역이다.",521,448,969,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200114_70%2F1579008854401Q0bIC_JPEG%2FZBSHIgTNAy4DZATvKa2iTEb1.jpg
19682,마라공방마라탕,대전 서구 둔산로 130 1층 121호,070-7543-0552,중식당,4.78,"안녕하세요. 마라공방마라탕 대전시청점입니다.
앞으로 대전마라탕, 둔산동마라샹궈 최고의 마라맛을 선사해드리겠습니다~^^ 
(feat. 중국식 납작탕수육 꿔바로우도 맛있어요)
포장, 배달앱을 통한 주문 이용도 가능 남녀노소 대환영입니다. 많은 이용 부탁드리겠습니다.
감사합니다.",890,76,966,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210706_154%2F1625564200973oH3qm_JPEG%2FU3F85FaJovI3ovDIqJvoUFkK.jpg
5452,청담이상 대흥점,대전 중구 중앙로138번길 30 B동 2층,0507-1457-1047,이자카야,4.54,"프리미엄 이자카야 청담이상은 신선한 식재료를 사용한 이자카야 타입 전문요리와 일본 가정식 요리를 고객에게 전문적으로 제공하고 있습니다. 

아늑한 느낌의 자연친화적 공간은 청담이상의 특징입니다. 짙은 빛깔의 원목, 은은한 조명, 고급 사케병, 대나무 등의 소품으로 일본 정취를 느낄 수 있습니다. 빈 사케병을 활용한 프라이빗한 공간과 편안한 일본식 다다미 타입의 좌식 테이블을 갖춰 동행한 사람과의 대화가 더욱 즐겁습니다.

싱싱한 활어를 신선하게 즐길 수 있는 사시미와 스테이크, 모듬숙회, 단호박해물떡볶음 등 다양한 요리를 맛 볼 수 있습니다. 메뉴를 고급화하여 중장년층에게 인기가 있고, 별미요리는 젊은 고객층의 입맛까지 사로잡았습니다.",522,440,962,"데이트, 든든한, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180706_283%2F15308423579590E6uw_JPEG%2FKakaoTalk_20180702_181638514.jpg
12967,백조베이커리,"대전 중구 중앙로 145 C-나-12,13호",0507-1327-9855,베이커리,4.33,None,949,11,960,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MjFfMzcg%2FMDAxNjU1ODAzNzMyNTIy.sVHAb8J6B3ncpMhVryy6AmB2P1XIwrjzwSLK7Dkj1tMg.E24Fd7gf2wJFGLATjHIkF3J1o9Tv50w1NPDQF95epp4g.JPEG.yhs7878%2F20220618%25A3%25DF211622.jpg
7309,공간태리,대전 유성구 수통골로 9,0507-1325-2102,"카페,디저트",0,None,590,370,960,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220202_167%2F1643791782555yKsza_JPEG%2FCACF3208-B532-4430-BF36-95468945DA4A.jpeg
10345,한우곰탕,대전 유성구 전민로22번길 30,042-861-3313,소고기구이,4.55,None,734,225,959,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_286%2F1642580923102RulPG_JPEG%2FScreenshot_20220113-164735.jpg
18934,그린브라우니 신탄진점,대전 대덕구 대청로 152,070-4154-1000,베이커리,4.37,**반려견 동반시 야외 테라스 이용 가능 (목줄과 배변정리는 필수),798,160,958,"데이트, 디저트 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170425_16%2F1493123624388kiQMN_JPEG%2F186375616363663_0.jpeg
4513,두손개성만두,대전 중구 보문산로365번길 2,042-582-5262,만두,0,None,818,140,958,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211101_158%2F16357493638508EO5G_JPEG%2F35QOgCptB1Ar2WWYip8Qvavv.jpg
9627,미스사이공 대전시청점,대전 서구 둔산로 130 대덕프라자 118호,042-486-0420,베트남음식,4.26,None,843,114,957,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161219_209%2F1482112200426gv5Y0_JPEG%2FuserRegistration_6b4f78b104614cf9bdf1fcc151938e76_SAM_8476.jpg
14951,무공돈까스 둔산점,대전 서구 둔산로31번길 69 1층,042-482-0888,돈가스,4.28,"무공돈까스는 질좋은 최고급 돈까스가 아닙니다. 무공돈까스는 '맛'있는 돈까스를 추구 합니다.
그리고 정말 푸짐하고, 저렴하게 드실 수 있도록 조용하고 깨끗하고 정갈한 분위기를 연출합니다.

무공의 5가지 약속
1.당일 수제로 만들어 제공하겠습니다.
2.안전하고 신선한 식재료만 쓰겠습니다.
3.음식 가격이상의 감동으로 함께 담아내겠습니다.
4.전국 최고의 돈까스가 되기 위해 밤 낮으로 연구하겠습니다.
5.항상 고객님을 가족이라 생각하여 음식 만들겠습니다.",665,291,956,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210730_223%2F1627627639977ImNfX_JPEG%2FOZBIy97LuSXjdXkMf6w2tiPz.jpg
22563,달빛에구운고등어 도마점,대전 서구 도림2길 11,0507-1376-1504,생선구이,4.46,"""450도 화덕에서 구운 생선구이"" 
450도 화덕에서 구워 입안에 고소하게 퍼지는 두품한 생선살과 밥알 흔한 듯 흔하지 않은 화덕 생선구이는 바삭한 식감의 겉 껍질과 촉촉한 속살이 고소한 것이 흰 밥과 매우 잘 어울어집니다.
최상의 환경에서 자란 생선 원물은 먹기 좋은 큼직한 크기로만 엄선했습니다.
풍부한 영양소가 가득한 생선구이를
프리미엄 화덕 생선구이 전문점 '달빛에 구운 고등어' 에서 즐겨보세요",856,99,955,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210330_257%2F1617071204969XHsI1_JPEG%2FSievP3MwNT2PndGgLdx1Ia4Y.jpg
12143,전미원,대전 유성구 엑스포로539번길 24-6,0507-1413-7887,돼지고기구이,4.13,"와인숙성 삼겹살 전문점 전미원입니다. 
포도밭 내에 위치, 여름철 백일홍꽃밭과 편안하고 전원적인 분위기, 내부 황토흙바닦(365일, 사계절 내부 푸른꽃밭) 참나무, 소나무 장식 인테리어를 완비하였습니다. 회식, 가족 모임에 안성맞춤인 공간입니다. 겨울철엔 참나무 소나무 장작등 매일 대형 난로에 불을피워 따뜻함과 운치를더합니다.",395,558,953,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_13%2F1441030602465Jp2ii_JPEG%2FSUBMIT_1435380437525_11727594.jpg
5426,하치카페,대전 서구 계룡로407번길 37,042-482-4635,"카페,디저트",4.53,갈마동 하치카페입니다 네이버 스마트오더 가능합니다^^,218,734,952,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180130_38%2F15172810262758kQ4j_JPEG%2FG_JjPHF_lhVjQ0nyJvITg0mK.jpeg.jpg
4942,공차 대전노은점,대전 유성구 노은로 158 104호,0507-1343-1188,차,4.44,None,938,14,952,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190306_143%2F1551842201844HJtr6_JPEG%2FmacuKoPFmZr6pyf-XKYjLZP0.jpeg.jpg
22426,정돈 갤러리아백화점 타임월드점,대전 서구 대덕대로 211,0507-1364-6091,돈가스,4.56,None,746,201,947,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMjBfMzUg%2FMDAxNjE2MjEzMjM3MDkz.xyY1Ct4qH9CqSc3lRAG9_vo6eaM5Go70V8xI-NFEgHAg.GilWpne0Vrxy10gKqs9LGBbbuF5_CUbMwxdw5XQi8bEg.JPEG.rlawodn1798%2F20210319_192420.jpg
11681,디망쉬,대전 서구 관저동로93번길 6,0507-1404-9604,브런치,4.53,대전 이태리식탁디망쉬입니다,494,453,947,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190506_64%2F1557133078551wzPPG_JPEG%2F7pRBrauzmVpenON6jLDdY75y.jpg
117,바질리코레스토랑,대전 서구 관저중로64번길 26 3층,042-545-2515,패밀리레스토랑,4.38,None,840,105,945,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220702_270%2F16567462213513YyTx_JPEG%2F1652783833968.jpg
7714,땅스부대찌개 대전중리시장점,대전 대덕구 중리로76번길 17,042-622-6825,"찌개,전골",4.37,"땅스부대찌개는 이땅위의부대찌개라는 슬로건으로 부대찌개분야에서 최고의맛을 자신하는 부대찌개 포장전문점입니다.
거품뺀가격 3인분 9900원으로 푸짐한양과 높은 퀄리티의 맛그리고 저렴한금액으로 소비자의 관심과 사랑을 받고 있는 부대찌개 테이크아웃 전문점입니다.",935,9,944,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191111_52%2F1573459327756seEQT_JPEG%2FetZuoWdsN095HJ2vDK3y3Ree.jpg
15538,크래버대게나라 대전유성점,대전 유성구 대학로 56 크래버 대게나라 대전 유성점,042-822-6022,게요리,4.55,"[ 대전 맛집, 크래버 대게나라 대전 유성점 ]

포장도 가능 합니다..

레스토랑에서 드셨던 그 맛 정성 그대로~
맛있는 요리를 집에서도 맛있게 드실 수 있도록..
따뜻한 마음 가득 담아~ 정성껏 준비해드립니다..

* 자세한 문의는 매장에 확인 부탁드립니다.*

----------------------------------------------------------------------

특A급 대게 킹크랩 랍스타 전문점, 대게나라 대전유성점~
깐깐한 주인장이 직접 산지에서 선별 후 고객에게 제공!!

실속있는 가격 바다의 자연 그대로의 맛을 선사합니다.
특별한 날 소중한 분들과 함께 하기 좋은 곳~

대게 킹크랩 랍스타 맛집, 크래버 대게나라 대전 유성점 입니다..",472,464,936,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151120_90%2F1448004788503l6zs3_JPEG%2F167070566328335_0.jpeg
5568,베이크오프,대전 서구 관저남로25번길 23-69 상가 1층 BAKE OFF,0507-1348-0329,베이커리,4.67,"유기농밀가루,유기농설탕 프랑스버터를 사용하는 식사빵 전문점",798,137,935,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180902_82%2F1535892548856yI2YB_JPEG%2F4z-qFNeea01OIRVaLHTjMOP8.jpeg.jpg
6074,이화수전통육개장 대전유성점,대전 유성구 도안대로 585,042-825-3406,"찌개,전골",4.26,"맛이 좋아 먹으면 즐거워지는 이화수 전통육개장!

이화수는 '기쁨과 즐거움이 아름답게 피어난다'는 뜻으로 매장에 머무르시는 동안 맛있게 드시고, 더불어 기쁜 마음을 갖고 돌아갈 수 있는 매장을 만들자는 의미를 담은 이름입니다.

대중적인 음식 전통육개장이라는 아이템과 전문화된 우수 프랜차이즈 시스템 구축 경험을 바탕으로 탄생한 체계화된 외식 전문 브랜드입니다.",744,191,935,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160328_142%2F1459142712675zkC1r_JPEG%2F176278545532565_0.jpeg
2624,랑만,대전 서구 원도안로179번길 22-28 1층,0507-1386-6113,중식당,4.56,"여유있는 식사 공간 제공을 위해
유모차 동반을 금지하고 있습니다.
일행당, 최대 4인(영아포함)입장.
대기하시는 손님을 위하여 식사 시간은 최대 90분 이용 가능합니다.

> 최대 4인(영아포함) 일행 안내
- 5인이상(영아포함) 운영 중단
> 콜키지 서비스 중단
> 와부 음료/ 음식 반입 및 취식불가",607,327,934,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200427_216%2F1587951382504cNOsD_JPEG%2F0IJgDHJnLIjMshnb2Ha9bsuE.jpeg.jpg
15578,진월당,대전 유성구 봉명서로 27-4,042-826-5711,한식,4.28,None,742,192,934,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_109%2F1441069489464VoguM_JPEG%2F156070533370498_0.jpeg
4591,만년닭강정 둔산점,대전 서구 대덕대로 179 엠제이피부과 굿모닝어학원,042-484-2616,만년닭강정,4.39,None,576,352,928,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170228_166%2F1488247154936K59Ve_JPEG%2F186178508934.jpg
8226,김밥천국 터미널점,대전 동구 동서대로 1690,042-672-5555,분식,4.39,None,916,12,928,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191013_232%2F1570950683282aJjnW_JPEG%2FPiZ5D8X-JKYaleHYGywYRffu.jpg
