,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,image
17215,애슐리퀸즈 서울대입구점,서울 관악구 남부순환로 1820,0507-1441-8200,패밀리레스토랑,4.01,"※본 매장은 고객과 직원의 건강과 안전한 매장 환경을 위해 정부 지침에 따라 이용하시는 모든 고객님께 마스크 착용을 의무화 하고 있습니다.
불편하시더라도 고객님과 직원의 건강과 안전을 위해 많은 협조 부탁드리며 마스크 미착용시 입점이 제한될 수 있으니 양해 부탁드립니다.

※AM11시 이전에는 1,2호기 엘리베이터와 에스컬레이터는 9층에서 서지 않습니다. 8층 또는 10층에서 비상계단을 통하여 이용 하시거나 3호기 엘리베이터 이용 부탁드립니다. 또한 4호기는 전시간대 이용 불가 합니다.

※예약 진행시 예약 시간에서 15분이 지날 경우 자동 예약 취소되시는 부분 양해 부탁드립니다.
창가좌석은 먼저 예약주신 순서대로 배정됩니다.

※10인이상 단체예약시 매장으로 유선전화 부탁드리겠습니다.",2483,1036,3519,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200605_296%2F1591334760465IeiiP_JPEG%2FResized_20200605_104326.jpeg
16724,힐사이드테이블,서울 종로구 경희궁2길 7,02-720-5757,"다이어트,샐러드",4.38,예약은 불가능한 점 양해바랍니다 :),2087,1424,3511,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210617_42%2F1623906368987tvaTP_JPEG%2FM9lQcxdyt0JV4fhWWsaqEi8q.jpg
7169,정인면옥 본점,서울 영등포구 국회대로76길 10 기독교침례회총회빌딩 1층,02-2683-2615,냉면,4.24,"정인면옥 본점은 휴무 없이 주 7일 영업합니다.
영업시간
점심시간 11시-15시 30분
브레이크타임 15시 30분-17시
저녁시간 17시-21시",1850,1638,3488,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150817_194%2F1439805575421MQFMH_JPEG%2F166767588953726_0.jpg
3162,코벤트가든 올림픽공원점,서울 송파구 위례성대로 128 1층,0507-1401-5565,이탈리아음식,4.38,"맛있는 파스타와 피자, 합리적인 가격으로 2009년 문을 연 이래 올림픽공원 일대 주민들과 직장인들에게 맛집으로 꾸준히 사랑받고 있는 곳입니다.",2586,899,3485,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191229_124%2F1577596416278C0pvo_JPEG%2F%25B0%25ED%25B8%25A3%25B0%25EF%25C1%25B9%25B6%25F3_%25BE%25C8%25BD%25C9_%25BD%25BA%25C6%25C4%25B0%25D4%25C6%25BC_%25284%2529.jpg
19957,골목떡볶이,서울 송파구 문정로1길 33,02-3402-3452,떡볶이,4.41,None,2311,1161,3472,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151005_122%2F1444039682860qsJbD_JPEG%2F166955593820818_0.jpg
11980,썸띵어바웃커피,"서울 강남구 강남대로102길 30 1, 2, 3층",0507-1332-6991,"카페,디저트",4.42,안녕하세요!! 최고급재료로 만드는 수제 디저트 천국 썸띵어바웃 커피입니다^^ 진한프리미엄커피와 구움과자 케이크 마카롱 다양하게 즐거보세요^^,1940,1525,3465,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200410_63%2F1586525835413cIJAS_JPEG%2FtgP2t6xLpFwDN_PCxDkLFXzU.jpeg.jpg
29623,애슐리퀸즈 홈플러스 상봉점,서울 중랑구 망우로 353 상봉 프레미어스 엠코 (홈플러스 지하1층),0507-1424-1031,패밀리레스토랑,4.06,다채로운 샐러드바에 정통 미국식 스테이크까지 200가지 메뉴로 만나는 월드 와이드 뷔페,2757,663,3420,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210226_148%2F1614349893293PbDLb_JPEG%2Fz_FAYed9ktmDFv3DdYj7IAhy.jpg
5812,크리스피크림도넛 건대스타시티점,서울 광진구 아차산로 262 더샵스타시티,02-2024-1460,도넛,4.39,"크리스피 크림 도너츠에 대해 이야기할 때, 사람들은 보통 대표적이고 잘 알려진 오리지널 글레이즈를 말합니다. 
1930년부터 변함없는 조리법으로 만들어온 오리지널 글레이즈드 도너츠는 크리스피 크림을 특별하게 만들어 주었습니다. 
방금 나온 따뜻한 오리지널 글레이즈드 도넛을 한 번도 맛보신 적이 없다면, 지금 바로 매장으로 달려오세요! 
아침과 저녁, 하루에 두 번 Hot Light이 켜지면, 매장에서 갓 만들어진 따뜻한 도너츠가 나오고 있다는 뜻이랍니다.",3281,130,3411,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_203%2F1653008099518i5shn_PNG%2FKKD_%25B7%25CE%25B0%25ED_%25B4%25EB%25C1%25F6_1_%25B4%25EB%25C1%25F6_1.png
3195,배스킨라빈스 BROWN청담점,서울 강남구 도산대로 327,0507-1443-1205,아이스크림,4.49,None,2459,942,3401,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
26216,매드포갈릭 롯데시네마월드타워점,서울 송파구 올림픽로 300 롯데월드몰 엔터테인먼트동 7층,02-3213-3044,이탈리아음식,4.39,"시즌별 감성 테마에 마늘로 풍미를 더한 창작 메뉴, 페어링 와인을 즐길 수 있는 곳 매드포갈릭입니다.",2530,868,3398,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_259%2F1625809510497cD8wt_JPEG%2F0wxPTjzaHv7K9v80zukyDZvj.jpg
15458,딤딤섬 센트럴시티점,서울 서초구 신반포로 176 센트럴시티 호남선 하차장 2층,0507-1347-1722,"딤섬,중식만두",4.39,"오리지널 홍콩 맛집, 딤딤섬. 다양한 딤섬과 광동식 바베큐 본토의 맛을 한국에서 즐겨보세요.",2341,1049,3390,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200529_233%2F1590735167889NTD2H_JPEG%2FtID8j70AFeDOnlCgN65VEWX6.jpg
22642,쉐프조 문래본점,서울 영등포구 문래로 98 한영빌딩,0507-1371-9010,케이크전문,4.41,"생활의달인 ""케이크4대천왕""에 나온 제과기능장의 집 .
우유생크림을 사용하여 달지않고 촉촉한 딸기생크림이 대표메뉴.
직접 삶은 단호박으로 만든 단호박타르트 쉐프 추천.
유기농 밀가루를 사용하며 장시간 저온 숙성시켜 빵을 만드는 곳. 빵에는 천연효모를 넣고 구워서 빵의 담백함을 오래 유지해준다. 
여름에는 국내산 팥으로 만든 팥빙수를 판다. 매장은 나무 소재로 인테리어 되어, 아늑한 분위기이다.",2658,722,3380,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201010_68%2F1602331385165uOcmy_JPEG%2FJupSv59qV3qsGseHi0b8E_P4.jpg
7107,어글리스토브 상봉점,서울 중랑구 상봉로 131 1층,02-433-8459,브런치,4.38,"브런치/스테이크/파스타/필라프/디저트/모히토
* 7인이상의 단체 / 당일 예약은 매장으로 전화주시면 친절히 도와드리겠습니다.
*예약 후 필요하신 사항이 있으시면, 매장으로 연락 부탁드립니다. ( ex- 아기의자 준비 등 )
*예약하신 시간에 15분이 지나시게 되시면, 자동취소되오니 꼭 사전에 매장으로 연락 부탁드립니다.",2847,528,3375,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_144%2F16527501078892qY7h_JPEG%2F%25BB%25E7%25C3%25B5%25BD%25AC%25B8%25B2%25C7%25C1.jpg
28510,크리스피크림도넛 롯데백화점본점,서울 중구 을지로 30 롯데백화점 본점 지하1층,02-772-3636,도넛,4.42,"크리스피 크림 도너츠에 대해 이야기할 때, 사람들은 보통 대표적이고 잘 알려진 오리지널 글레이즈를 말합니다. 
1930년부터 변함없는 조리법으로 만들어온 오리지널 글레이즈드 도너츠는 크리스피 크림을 특별하게 만들어 주었습니다. 
방금 나온 따뜻한 오리지널 글레이즈드 도넛을 한 번도 맛보신 적이 없다면, 지금 바로 매장으로 달려오세요! 
아침과 저녁, 하루에 두 번 Hot Light이 켜지면, 매장에서 갓 만들어진 따뜻한 도너츠가 나오고 있다는 뜻이랍니다.",3302,72,3374,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_203%2F1653008099518i5shn_PNG%2FKKD_%25B7%25CE%25B0%25ED_%25B4%25EB%25C1%25F6_1_%25B4%25EB%25C1%25F6_1.png
20747,인크커피 가산점,서울 금천구 가산디지털2로 127-20,02-854-7200,카페,4.44,"커피와 카페, 익숙한 일상의 가치를 다시 보게 하다.
커피부터 빵까지 소홀히 하지 않는 카페, 인크커피 입니다.
도심 속 여유를 즐겨보시길 바랍니다.",2063,1305,3368,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220503_74%2F1651541665010Nty4G_JPEG%2F278263225_1358172804607210_1751621262420110588_n.jpg
21445,미아리우동집,서울 성북구 종암로 176,02-918-1112,"우동,소바",4.37,"잔치국수와 비빔국수 전문점입니다. 28년 전통의 국수 집인데요. 멸치 국물의 잔치국수와 열무국수, 비빔국수가 대표 메뉴입니다. 쫄면과 짜장도 판매하고 있고요. 김밥은 국수와 함께 곁들여 드시면 든든해 주문이 많습니다.",3234,134,3368,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200516_235%2F1589613469610e2zgK_JPEG%2FhySRarXGgxsM84DGlH4tDHBg.jpeg.jpg
23666,빌즈 강남,서울 강남구 테헤란로 142 아크플레이스 2층,0507-1312-9012,양식,4.39,"올데이 다이닝 빌즈(bills)는 호주 특유의 따스하고 편안한 라이프 스타일과 식재료 본연의 맛을 그대로 살린 건강한 메뉴를 선보입니다. 오가닉 스크램블에그, 리코타 핫케이크 등 빌즈 클래식 메뉴와 다양한 건강 음료, 호주식 커피를 즐기실 수 있습니다.",2517,846,3363,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180908_132%2F15364055878477YtFF_JPEG%2FgfTr4KQd6jSx-noBovPzGRtC.jpg
27130,학림,서울 종로구 대학로 119 2층 학림카페,02-742-2877,카페,4.51,None,1732,1628,3360,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190925_120%2F1569355058417uN8Pt_JPEG%2FulOFrIc-mrKK_NvM2QwQqif0.jpg
22075,멜로워 성수 더 플래그쉽,서울 성동구 성수이로7길 39,02-499-1112,"카페,디저트",4.5,"일상의 소소한 재미와 즐거움
작은 사치를 누릴 줄 아는 남다른 우리들
가치있는 경험들로 일상을 공유하는 라이프 스타일 공동체

커피 한 잔의 기억이 추억이 되는 공간,
이 곳에서 함께하는 여러분 모두가 MELLOWER 입니다",2072,1277,3349,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190903_26%2F1567475209775u1pg0_JPEG%2FP32u69x0gnwSmHbAHfCEDPGb.jpg
21266,미미면가,서울 강남구 강남대로160길 29,0507-1413-5466,일식당,4.27,"저희 미미면가는 2012년에 오픈하여 현재까지 운영중인 일본식 메밀소바 전문점입니다.
저희는 다른 곳과 차별화를 두기 위하여 다양한 토핑과 육수에 중점을 두고 있습니다.
온육수는 가쓰오부시와 아츠게츠리 를 사용하여 보다 풍부한 향과 맛을 즐기실 수 있습니다.

조기 마감될 수 있습니다.",1451,1885,3336,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190406_62%2F1554503452471fpjTb_JPEG%2FpmEulYUTTxCo_Rvh07NNuYPT.jpg
7168,얼터너티브,서울 송파구 백제고분로46길 26-1 신화빌딩 1층,0507-1442-0291,"카페,디저트",0.0,커피와 디저트를 전문으로 하는 송파동에 위치한 얼터너티브 커피로스터스 입니다.,2291,1045,3336,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_117%2F1646004339718sCjJ8_JPEG%2FIMG_20220208_121532_774.jpg
6687,삼육가 사당역직영점,서울 서초구 방배천로 10 동화빌딩,0507-1426-0106,돼지고기구이,4.54,"저희 삼육가는 직영으로 운영되고있는 숙성육전문점 입니다.
값비싼 프리미엄 고기를 재료로 하여 최고의 숙성, 관리 과정을 적용하여 
매일같이 테스트를 거쳐 손님상에 올리고 있습니다.
거기에 산지에서 직접 공수하여 정성가득 담에낸 반찬류는 고기와 최고의 궁합을 자랑합니다.
정성으로 준비하여 늘 한결같은 맛을 보여드릴수 있도록 하겠습니다.
최고의 맛과 최고의 분위기까지. 고기를 좋아하신다면 자신있게 추천드리겠습니다.

주차는 무료 주차가능한 자리가 있으나 금방 만차가 되어 
가게앞에 길게나와있는 공영주차장을 이용하시면 됩니다.",1660,1668,3328,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190717_251%2F15633245659360yumF_PNG%2FScreen_Shot_2019-07-16_at_4.48.57_PM.png
29602,커피루소 정동,서울 중구 정동길 17,02-772-9935,"카페,디저트",4.43,"우리는 커피와 공간, 제품 모든 것에 각각의 개성을 표현하고 철학을 담기 위해 노력 합니다.

커피에 관한 우리나라 최초의 기록은 1884년 퍼시벌 로런스 로웰이 쓴 조선, 조용한 아침의 나라에서 찾을 수 있습니다. 책의 내용 중 <조선의 최신 유행품 이었던 커피를 마셨다>는 문장은그 즈음 우리나라에 커피가 보급되었다는 사실을 짐작하게 합니다. 한국 최초의 커피 전문점은 손탁호텔 1층에 자리잡은 정동 구락부로 1894년, 고종에게 처음으로 커피를 대접한 곳 입니다.

우리는 이러한 시간의 흔적과 기억, 커피에 대한 이야기를 커피루소 정동에 담았습니다.

- 늘 한결같이 맛있는 다양한 블렌드 커피
- 브루잉 바에서 바리스타와 마주하고 즐기는 필터커피
- 커피를 더욱 맛있게, 베이커리와 디저트 페어링
- 주문 즉시 전문 셰프가 선사하는 브런치

* 거리두기 단계에 따라 매장/브런치 운영시간 변동됩니다.
 - 4단계: 브런치 10:00~14:00, 일부 메뉴만 운영
* 영수증 지참 시, 주차 1시간 무료 제공",2700,628,3328,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170420_231%2F1492665527585oryir_JPEG%2F186370544867360_0.jpeg
7910,갓잇 송리단길점,서울 송파구 백제고분로45길 4-14,0507-1403-9451,"멕시코,남미음식",4.52,"<BRAND>

GOD EAT은 '신이 먹을만큼 맛있고 건강한 음식'이라는 브랜드 이념으로 탄생한 멕시칸 음식점 입니다.

북미 지역 탐방의 경험과 푸드트럭을 시작으로 한국에서 가장 Reasonable한 멕시칸 음식점이 되기 위해 오픈 이래 계속 요리를 연구하고 있습니다.

앞으로도 전문적인 쉐프님들의 지속적인 연구 개발, 테스트를 통해 GOD EAT을 방문하시는 모든 분들이 즐길 수 있는 요리를 제공하겠습니다.

 <DELIVERY>
언택트 시대에 맞춰 나갈 수 있는 딜리버리 메뉴를 만들어, 어디에서든 고객님들이 GOD EAT을 드실 수 있게 하는 것이 저희의 목표입니다.

하나를 만들더라도 정성껏, 최상의 음식을 선보이겠습니다.",1723,1602,3325,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211109_77%2F1636433381242DBnNk_JPEG%2FBjRFNr6AHaNHVhu3McfFv6nK.jpeg.jpg
21511,CGV 강변,서울 광진구 광나루로56길 85 테크노-마트21,1544-1122,영화관,4.36,"• 시설안내: 4WAY 입체음향, 완벽한 디지털 사운드,최고급 의자, 장애인을 위한 전용화장실,전용 입퇴장로, 여성전용 화장실 파우더 룸,24시간 쉼없이 돌아가는 무비 파라다이스

1. 지하주차장
• 테크노마트 지하5층~ 지하2층
• 운영시간 : 평일 오전 5시~새벽 2시, 주말(토,일 or 금,토,일) 5시~새벽 3시
• 요금 : 20시 이전 2,000원/1시간 (20시 이후 1,000원/1시간)
• 지하주차장 차량 입차는 24:00까지 가능하며, 출차는 24시간 가능합니다.
• 최초 입차 후 1시간 무료/영화 관람시 50% 할인가능 (할인권 구입, 할인권은 3장까지 사용가능)

2. 지상주차장
• 위치 : 테크노마트와 프라임상가 사이
• 주차가능대수 : 71대
• 운영시간 : 24시간 운영
• 요금 : 20시 이전 4,000원/1시간 (20시 이후 2,000원/1시간)
• 최초 입차 후 30분 무료/영화 관람시 50% 할인가능 (할인권 구입, 할인권은 3장만 사용가능)
• 주차장 할인은 극장이 있는 10층의 주차데스크에서 할인권을 구입하셔야 할인이 가능합니다.",2093,1232,3325,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190909_31%2F1568029121469QDD5m_JPEG%2FNTQ2FVPVimOAvhpsv4omETX-.jpg
23202,대성집,서울 종로구 사직로 5,02-735-4259,"곰탕,설렁탕",4.38,재료 소진 시 마감 (평일 19시 주문 마감) 포장 시 밥과 김치 제공 안됨,2380,935,3315,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160705_287%2F1467687537728mGnwM_PNG%2F_004.png
18476,푸하하크림빵,서울 마포구 양화로19길 22-25 1층,0507-1401-6003,베이커리,4.37,"-택배주문은 네이버 스마트스토어 에서 가능합니다
 https://smartstore.naver.com/fuhaha

2022년 6월16일 부터 가격인상이 있습니다.
네이버 플레이스에서는 2~3일 후 부터 변경된 가격이
등록 될 예정이오니 착오 없으길 바랍니다.^^

 푸하하크림빵 직영 매장안내
 연남점 02-333-6003 (홍대입구역 3번출구)
 합정점 02-322-6003 (합정역 8번출구)
 익선점 02-762-6003 (종로3가역 4번출구)

푸하하 크림빵 FUHAHA CREAM BREAD
소개
- 3℃ 저온 숙성 프랑스 브리오슈식 반죽으로 만든 크림빵입니다.
- 보존료 및 보습제를 넣지않고 신선한 우유, 무항생제 계란으로
 깨끗하게 만든 크림빵입니다.
- 생크림빵, 버터크림빵 전문점입니다.",1989,1299,3288,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170513_10%2F14946837087713uXOD_JPEG%2FScreenshot_20170513-225115.jpg
